doc_id,llm_primary_pb,llm_primary_conf,llm_secondary_pbs,llm_rejected_pbs,llm_reasoning,inference_time_sec
d418cdcbdedd,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the evaluation of the Surface Energy Balance System (SEBS) model for estimating evapotranspiration and sensible heat fluxes using remote sensing data. While it mentions surface energy balance models, which are relevant to climate studies, there is no explicit mention of greenhouse gas emissions, warming, or direct biophysical impacts related to climate change. The study focuses on the accuracy and sensitivity analysis of a model for estimating evapotranspiration and sensible heat fluxes, which does not directly measure or assess climate-related changes but rather evaluates methodologies used in environmental monitoring. Applying the Exclusion Rule, this paper should be excluded from PB1 as it lacks explicit biophysical impacts related to climate change. The study also does not mention any terms that would activate other Planetary Boundaries such as ocean acidification (PB2), stratospheric ozone depletion (PB3), or novel entities (PB8). However, the analysis of evapotranspiration and water fluxes could be indirectly linked to freshwater use (PB5) if it were explicitly discussing water withdrawals or management. Since this is not the case here, PB5 should also be excluded.",11.028351783752441
70f693b8a76e,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the presence and behavior of water ice in the inner solar system, particularly on Mercury, the Moon, and Ceres. It mentions exospheric species, cold traps for water ice, and the interaction between the solar wind and surface materials leading to hydroxyl populations. However, this research is fundamentally about planetary science and space exploration rather than terrestrial environmental impacts or biophysical metrics that would relate directly to Earth's Planetary Boundaries (PBs). The abstract does not discuss any direct human-driven alterations of Earth’s climate system, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Therefore, applying the Exclusion Rules strictly, this paper should be rejected for all PBs as it does not measure any biophysical impacts on Earth.",9.032670974731445
d002a922aec5,PB6,High,PB7,"PB1, PB2, PB9","The abstract discusses the impacts of human alteration of land cover and shoreline hardening on nearshore abundance patterns of fish and crustaceans in coastal systems. The study explicitly mentions urban and agricultural land use, which are directly related to PB6 (Land-System Change). Additionally, it examines the effects of these changes on faunal populations at large spatial scales, indicating a direct biophysical impact on ecosystems. However, while there is mention of wetlands and shoreline hardening, the core focus remains on land cover change and its ecological impacts rather than specific ocean acidification or atmospheric processes that would trigger PB2 or PB9. The study does not explicitly discuss climate-related emissions or warming (PB1), nor does it delve into novel entities or biosphere integrity beyond the context of habitat alteration.",8.665439128875732
fd5e38820a05,PB6,High,PB7,None,"The abstract discusses the drivers of forest fragmentation and their effects on forest-dwelling species, using remote sensing data to map land cover changes. The study focuses on agricultural expansion and commodity-driven deforestation in Brazil, examining how these activities alter landscape characteristics such as edge length, core area loss, and aggregation patterns. These changes are linked to negative impacts on specific species traits, indicating a direct impact on biodiversity and habitat integrity. While the abstract mentions remote sensing and GIS methods (ArcGIS), it explicitly describes land cover conversion and its ecological consequences, which align with PB6's definition of human-modified systems altering natural land cover. Additionally, the study’s focus on species responses to fragmentation directly relates to biosphere integrity (PB7). Applying the Anti-Overfiltering clause, this biophysical impact analysis must not be over-rejected despite methodological terms.",8.647554159164429
3bbd6f08b6ac,PB1,Medium,None,"PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses global change, which includes population growth, global warming, and land use changes (especially rapid urbanization). These factors are directly affecting water resources management problems. The text mentions the complexity and uncertainty of these systems due to dynamic interactions within physical, social, and constructed infrastructure environments. It also highlights recent trends in dealing with complex water resource systems, including consideration of whole regions, explicit incorporation of all costs and benefits, development of alternative solutions, and stakeholder involvement. While it discusses advancements in systems theory for improved sustainable water resources management under changing conditions (with special emphasis on rapid climate destabilization), the primary focus is on socio-economic and technical aspects rather than direct biophysical measurements or environmental impacts. Applying the Exclusion Rule, this abstract does not explicitly measure any core biophysical metrics related to Planetary Boundaries such as greenhouse gas emissions, ocean pH, nutrient flows, freshwater withdrawals, land cover conversion, biodiversity loss, novel entities, or atmospheric aerosols. However, it does mention global warming and climate destabilization which are directly linked to PB1 (Climate Change). Therefore, while the paper is primarily socio-economic in nature, it cannot be over-rejected due to its explicit reference to climate change impacts.",11.877789974212646
697b132b1c14,None,N/A,None,None,"The abstract discusses the recyclability, durability, and water vapour adsorption properties of compressed earth bricks with various stabilizers (cement or biopolymer guar gum). The study focuses on mechanical performance, durability against weathering, and moisture management. While it mentions life cycle assessments and potential reuse, these are not direct biophysical measurements or environmental impacts that would trigger any Planetary Boundary definitions explicitly. There is no mention of climate change drivers, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. The study's primary focus on material science and recycling does not align with the core definitions of any Planetary Boundaries.",6.704418659210205
bbf5ed8cca66,None,N/A,None,None,"The abstract focuses on the evolutionary history and classification of lycophytes, which are a group of vascular land plants. The text discusses their morphological characteristics, historical classifications, and phylogenetic relationships but does not contain any direct biophysical measurements or environmental impacts that would relate to Planetary Boundaries (PBs). There is no mention of climate change, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, atmospheric aerosol loading, or other relevant terms. The content is purely scientific and historical in nature without any implications for environmental degradation or ecological responses to anthropogenic pressures.",6.352188348770142
8e0c39744cf1,None,N/A,None,None,"The abstract discusses the literary and narrative aspects of Cixin Liu’s The Three-Body Problem, focusing on how virtual reality is used as a tool for storytelling and explaining theoretical physics concepts. There are no explicit mentions or analyses related to any biophysical metrics, environmental impacts, ecological responses, or direct measurements relevant to Planetary Boundaries (PBs). The text falls squarely within the realm of literary analysis and does not engage with any scientific or environmental issues that would trigger a PB assignment according to the strict exclusion rules.",5.020516872406006
362e76793312,None,N/A,None,None,"The abstract discusses the interaction between global environmental change (GEC) and emerging infectious diseases (EIDs), focusing on factors such as under-nutrition, governance, and public health. However, it lacks explicit biophysical metrics or ecological responses to climate change. The text is primarily a social science analysis of economic vulnerability and policy issues related to food security and infectious diseases during the pandemic. It does not contain any direct measurements or environmental physical data that would activate any Planetary Boundaries according to the strict exclusion rules.",5.153364896774292
888d4516378f,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The provided abstract is a commentary on top-cited Boundary-Layer Meteorology articles and does not contain any explicit biophysical metrics, ecological responses to climate change, or direct measurements of environmental impacts. The text focuses on discussing scientific literature rather than presenting new research findings related to the Planetary Boundaries framework. Therefore, it does not meet the criteria for activation based on core definitions or UPV context terms for any PBs. Applying the Exclusion Rules strictly, this abstract should be rejected as it lacks direct biophysical measurements and environmental degradation assessments.",6.580562114715576
f21bc832abc6,PB6,High,PB7,"PB1, PB2, PB3, PB4, PB5, PB8, PB9","The abstract discusses the impact of human activity and land use change on mammal species occurrence and activity levels. It mentions direct presence of people, human footprint (landscape modification), ecological traits, and life history traits as predictors of species responses to anthropogenic disturbances. While it does not explicitly mention terms like 'land cover conversion', 'deforestation', or 'habitat conversion' that would directly activate PB6, the study clearly addresses changes in land systems due to human presence and footprint. The core definition of PB7 (Biosphere Integrity) is also relevant as it deals with species diversity and habitat integrity under anthropogenic pressures. However, since the primary focus is on how mammal species respond to these disturbances rather than direct measurements or impacts on biodiversity loss or ecosystem functioning, PB7 should be considered secondary. Applying the Anti-Overfiltering clause, ecological responses to human-driven changes in land systems are valid biophysical metrics for assessing planetary boundaries.",10.411636114120483
bc0e0fcc32f5,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes the seasonal variations of energy balance components over different surfaces (irrigated cropland, alpine meadow, and spruce forest) using eddy covariance systems and large aperture scintillometer measurements. The study focuses on measuring sensible heat fluxes and latent heat fluxes, which are key components in understanding surface-atmosphere interactions and energy budgets. However, the abstract does not explicitly mention any direct biophysical impacts related to climate change (PB1), ocean acidification (PB2), stratospheric ozone depletion (PB3), or other planetary boundaries. The measurements of energy balance components do not directly relate to nutrient flows (PB4), freshwater use (PB5), land-system changes (PB6), biosphere integrity (PB7), novel entities (PB8), or atmospheric aerosol loading (PB9). Applying the Exclusion Rules, this study is purely focused on ecological and environmental measurements without any direct biophysical impacts or explicit references to planetary boundaries. Therefore, it must be rejected based on the strict exclusion rules.",10.335306882858276
9e1320ce502d,None,N/A,None,PB1,"The abstract describes the use of mesoscale models to examine hurricane forecast performance for tracks and intensity over specific years. The study focuses on evaluating forecast errors using absolute errors for storm track and intensity, comparing different model suites (mesoscale, large-scale, combined). While climate change can influence hurricane behavior, this research is primarily focused on improving the accuracy of weather forecasting models rather than measuring direct biophysical impacts or ecological responses to climate change. The abstract does not mention greenhouse gas emissions, warming trends, or any explicit measures related to climate change's impact on hurricanes. Therefore, it should be rejected for PB1 based on the Exclusion Rule which mandates that there must be explicit references to emissions, carbon, mitigation, or climate impacts to activate this boundary.",7.0025694370269775
9c540c6b7af5,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes the development and use of a penetrator device to measure temperature and thermal diffusivity in planetary regoliths. The primary focus is on understanding surface energy balance, thermal properties, and the role of convection in heat transfer within these materials. While the study mentions atmospheric interactions (e.g., convection), it does not explicitly discuss anthropogenic impacts or biophysical changes relevant to Earth's climate system, ocean acidification, ozone depletion, nutrient flows, freshwater use, land-system change, biosphere integrity, novel entities, or aerosol loading. The research is fundamentally about planetary science and remote sensing techniques for extraterrestrial environments, which falls outside the scope of Planetary Boundaries as defined by their core definitions and UPV contexts.",8.14245891571045
3e5fff353a4c,PB1,High,None,"PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the climatic conditions influencing the emergence and flight of mountain pine beetle, which is a direct ecological response to climate change. The study focuses on how these climatic factors affect long-distance dispersal patterns of the beetle, indicating an impact on ecosystem dynamics due to changing environmental conditions. This aligns with PB1's core definition as it measures biophysical impacts of warming and altered climates on species behavior and distribution. However, there is no explicit mention of ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system change, biosphere integrity beyond the direct ecological response, aerosol loading or novel entities.",7.535132646560669
0f84341d7e44,None,N/A,None,PB7,"The abstract discusses the Global Biodiversity Framework (GBF) and its goals related to area-based conservation, specifically focusing on protected and conserved areas (PCAs). The text emphasizes characteristics of these PCAs that contribute significantly to biodiversity conservation. While it mentions ecological integrity and effective management, which are relevant to biosphere integrity, there is no explicit mention of species decline, habitat conversion, or direct biophysical impacts related to any Planetary Boundaries. This abstract primarily focuses on policy recommendations and conceptual frameworks rather than empirical measurements or environmental degradation. Therefore, applying the Exclusion Rules strictly, this paper does not qualify for any specific Planetary Boundary classification.",6.169620990753174
8a3d4a75e493,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the concept of planetary sustainability in the context of space mining and Earth's location in space. It mentions economic, ecological, social, and cultural aspects but does not provide any direct biophysical metrics or environmental degradation measurements related to Planetary Boundaries (PBs). The text is primarily focused on political guidelines, philosophical perspectives, and ethical considerations rather than empirical data or specific impacts on the environment. Therefore, it does not meet the criteria for activation of any PB based on the strict exclusion rules.",6.395819664001465
691e52606885,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the coevolutionary dynamics of bacteria–bacteriophage interactions influenced by resource availability, dispersal and infection genetics. While this is a biophysical study focusing on ecological systems, it does not explicitly measure or discuss any direct impacts related to Planetary Boundaries such as climate change (PB1), ocean acidification (PB2), stratospheric ozone depletion (PB3), biogeochemical flows (PB4), freshwater use (PB5), land-system changes (PB6), biosphere integrity (PB7), novel entities (PB8), or atmospheric aerosol loading (PB9). The study is purely ecological and does not involve any direct measurements of environmental degradation, anthropogenic impacts on the environment, or biophysical metrics that would trigger Planetary Boundaries. Applying the Exclusion Rules strictly, this paper must be rejected to avoid positivity bias.",9.017199754714966
915bef103e53,PB1,High,None,"PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses regional geo-ecological prognoses based on empirical-statistical models of zonal and regional ecosystems, focusing on the impact of global climatic changes. The study explicitly mentions 'global warming' and evaluates probable transformations in ecological niches according to expected climatic changes. This directly aligns with measuring biophysical impacts of climate change (PB1). While it does not mention specific terms like greenhouse gas emissions or carbon capture, the analysis of ecosystem transformation due to global warming is a clear indicator of PB1. The study also involves regional landscape-ecological calculations and mapping based on climatic models, which further reinforces its relevance to climate-related impacts. However, there are no explicit mentions of aerosols, acidification, ozone depletion, or other specific environmental pollutants that would trigger the activation logic for other Planetary Boundaries (PBs). Therefore, PB1 is the primary boundary affected.",9.609062671661377
b04f1061de65,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the importance of social and environmental responsibility in business, emphasizing values such as care for employees, local communities, and the environment. However, it does not contain any explicit biophysical metrics or ecological responses that would directly relate to Planetary Boundaries (PBs). The text is primarily focused on economic and social aspects without delving into specific environmental impacts or measurements. Therefore, applying the Exclusion Rule strictly, this abstract should be rejected for all PBs as it lacks direct biophysical evidence.",6.362045764923096
1abd6b3d8d8b,None,N/A,None,None,"The abstract describes a case study of a transdisciplinary scenario planning workshop aimed at linking global challenges to local governance in Blekinge, Sweden. The focus is on stakeholder integration and exploring regional planning scenarios up to 2050 using the Framework for Strategic Sustainable Development (FSSD). The paper evaluates the effectiveness of this 'rapid scenario planning' process through surveys and interviews but does not provide any direct biophysical measurements or ecological responses related to environmental degradation. It lacks explicit terms associated with climate change, ocean acidification, stratospheric ozone depletion, biogeochemical flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. The content is primarily concerned with social science and governance aspects without any direct connection to the core definitions of Planetary Boundaries as per the UPV context terms provided.",7.531248569488525
763c5ac1d0cb,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the theoretical and conceptual aspects of sustainable development, economic sustainability, social sustainability, environmental sustainability, and the role of a green economy. It does not contain any explicit biophysical metrics or ecological responses to climate change or other planetary boundary impacts. The terms 'sustainable development' and 'green economy' are discussed in a broad context without specific reference to emissions, warming, acidification, ozone depletion, nutrient flows, freshwater use, land-system changes, biodiversity loss, novel entities, or atmospheric aerosol loading. Therefore, applying the Exclusion Rules strictly, this abstract does not meet the criteria for any of the Planetary Boundaries.",7.256064176559448
42c958306230,None,N/A,None,None,"The abstract discusses the indirect estimation of soil water retention capacity using pedotransfer functions (PTFs) based on readily available soil data such as particle size, bulk density, organic carbon content, and morphometric parameters. While this research is related to soil properties and their impact on hydrological processes, it does not explicitly measure or discuss any biophysical impacts that would directly relate to the Planetary Boundaries framework. The focus of the study is on developing a model for estimating water retention capacity using existing data, which falls under the realm of soil science rather than direct environmental degradation or ecological responses to climate change. Therefore, applying the Exclusion Rules strictly, this abstract does not meet the criteria for any specific Planetary Boundary.",6.700192928314209
6adf36ff1a69,None,N/A,None,"PB4, PB8","The abstract discusses the effects of heavy metals (copper, lead, and manganese) on tomato and kidney bean plants using natural antioxidants such as humic acid, vitamin C, vitamin E, and glutathione. The study focuses on improving plant growth parameters, reducing heavy metal content in plant organs, enhancing fruit quality, and storability under soil pollution stress. While the abstract mentions heavy metals and their impact on plant physiology, it does not explicitly discuss biogeochemical flows (PB4) or novel entities (PB8). However, the study's primary focus is on mitigating the adverse effects of pollutants through natural substances rather than measuring nutrient loading or synthetic chemical release. The core definitions and activation logic for PB4 require explicit mention of nitrogen/phosphorus cycles disruption or eutrophication, which are not present here. Similarly, PB8 requires identification of novel entities like synthetic chemicals or engineered materials, which is also absent in this context. Applying the Exclusion Rules strictly, we must avoid assigning any Planetary Boundaries unless there is a clear biophysical impact measurement related to the core definitions.",9.788035869598389
21ecc353ac74,None,N/A,None,PB7,"The abstract discusses the legal and social aspects of biodiversity protection through rights-based norms and institutions. It does not contain any explicit biophysical metrics, ecological responses to environmental changes, or direct measurements related to Planetary Boundaries (PBs). The text focuses on legal challenges, case typology construction, and future trends in RBB litigation. While it mentions 'biodiversity loss' as a rights issue, this is within the context of social policy and law rather than biophysical impacts or environmental degradation. Applying the Exclusion Rules strictly, there are no terms that would activate any PBs based on the core definitions provided.",5.917111396789551
cb831c750a69,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the use of extinct species as conservation flagships to raise awareness and funding for threatened vertebrates. While it mentions 'threatened species' and 'extinction', these terms are used in a social, economic, and communication context rather than a direct biophysical or ecological measurement context. The paper does not provide any explicit data on environmental impacts, ecosystem changes, or biophysical metrics related to the Planetary Boundaries framework. Therefore, applying the Exclusion Rule strictly, this abstract should be rejected for all PBs as it is primarily focused on social and economic aspects of conservation.",7.01120662689209
78dc23f39924,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the relationship between biodiversity and ecosystem functioning (BEF) in the context of complex adaptive systems (CAS). It emphasizes understanding how changes in biodiversity impact ecological processes, which is crucial for detecting trends in global biodiversity loss. The text mentions species acting together with climate, resource availability, and disturbance regimes to modulate ecological processes. However, it does not provide explicit measurements or direct biophysical impacts related to any of the Planetary Boundaries (PBs). It focuses on theoretical frameworks and knowledge integration rather than empirical data or specific environmental degradation metrics. Applying the Exclusion Rules strictly, this abstract should be rejected for all PBs as it is primarily a conceptual paper in ecology without direct biophysical measurements.",7.7605140209198
5d9cbb3d18a7,PB8,High,None,"PB1, PB9","The abstract discusses microplastics, which are synthetic particles that enter and cycle through various environmental systems including aquatic, terrestrial, and human environments. The core definition of PB8 (Novel Entities) includes the release of synthetic chemicals or modified organisms into the environment with uncertain and potentially harmful Earth-system effects. Microplastics fit this description perfectly as they are persistent synthetic materials that can cause harm to ecosystems and human health. While the abstract does not explicitly mention specific methods for measuring microplastic impacts, it clearly identifies them as a novel entity causing environmental concerns. The exclusion rule for PB8 states that generic pollution or waste studies do not activate unless there is clear evidence of a novel, synthetic substance, which is satisfied here.",7.312685251235962
fd7c9736c65e,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the role of RNA molecules in biological processes, focusing on structural analysis and its application to molecular virology. It mentions viral genome structure and the development of antiviral compounds based on nucleic acids. However, there is no explicit mention of any biophysical impacts, environmental degradation, ecological responses to climate change, or specific particles that would align with the core definitions of Planetary Boundaries (PBs). The text does not discuss greenhouse gas emissions, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Therefore, based on the strict exclusion rules and the anti-overfiltering clause, this abstract should be rejected for any Planetary Boundary classification as it is purely a biological and molecular science study without direct environmental impact measurements.",8.804625511169434
bb758b998875,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the parameterization of ice crystal formation in meteorological and climate models, focusing on heterogeneous nucleation processes. It mentions interactions with aerosols and radiation, which are critical components of atmospheric science but do not explicitly link to biophysical impacts or environmental degradation that would directly activate any Planetary Boundary (PB). The study does not measure greenhouse gas emissions, warming effects, ocean acidification, ozone depletion, nutrient flows, freshwater use, land-system changes, biodiversity loss, novel entities, or aerosol loading. However, the analysis of ice clouds and their interactions with aerosols could be indirectly related to PB9 (Atmospheric Aerosol Loading) due to its focus on particulate matter and radiation impacts. Yet, without explicit measurements or direct biophysical impacts, it does not meet the strict criteria for activation based on the provided UPV context and core definitions.",8.98882532119751
12b645b93197,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes a study on the benefits of combinatorial antioxidant therapy in treating ischemic stroke using animal models. The research focuses on neuroprotection through pharmacological interventions and does not explicitly mention any biophysical impacts, environmental degradation, or ecological responses to climate change. It also lacks terms related to greenhouse gas emissions, carbon capture, ocean acidification, ozone depletion, nutrient flows, freshwater use, land-system changes, biodiversity loss, novel entities, or atmospheric aerosols. The study is purely biomedical and does not engage with any of the Planetary Boundaries' core definitions or UPV context-specific terms that would trigger a PB assignment. Applying the Exclusion Rules strictly, this paper must be rejected for all Planetary Boundaries.",8.250129699707031
eac718b2695f,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the technical aspects of data mining algorithms and their implementation using graphic card processor technology within a business intelligence system. There are no explicit mentions or implications of biophysical metrics, ecological responses, environmental degradation, or any direct impacts on planetary boundaries such as climate change, ocean acidification, stratospheric ozone depletion, etc. The text is purely technical and does not discuss any environmental or ecological issues. Therefore, based on the Exclusion Rules and Anti-Overfiltering clause, this abstract should be rejected for all Planetary Boundaries.",6.623056411743164
aa624c008b5e,PB1,High,PB9,None,"The abstract discusses the impact of aviation NOx emissions on both global climate and local air quality. It mentions changes in ozone levels, which directly relate to PB1 (Climate Change) due to its core definition involving greenhouse gas emissions and associated warming effects. The study also evaluates aerosol emissions from aircraft, which aligns with PB9's focus on atmospheric aerosol loading. However, the primary emphasis is on climate impacts through NOx-induced changes in ozone levels, making PB1 the primary boundary. While aerosols are mentioned, they do not dominate the core biophysical impact discussed.",6.4313952922821045
b98dbc59db77,None,N/A,None,None,"The abstract discusses organizational change and its inherent nature within organizations, focusing on the reweaving of actors' beliefs and habits. It does not contain any explicit biophysical metrics or ecological responses related to environmental degradation or climate impacts. The terms used are primarily social science-oriented, such as 'organizational becoming', 'routines', and 'process'. There is no mention of emissions, carbon capture, warming, acidification, ozone depletion, nutrient flows, water use, land conversion, biodiversity loss, novel entities, aerosols, or any other direct environmental impacts. Applying the Exclusion Rule strictly, this paper does not meet the criteria for any Planetary Boundaries.",6.311230421066284
86f81d458b73,None,N/A,None,None,"The abstract discusses the development of a knowledge graph completion framework called REFORM, which aims to address issues related to incomplete KGs and errors in relation extraction. The focus is on few-shot learning for KG completion, error mitigation, and meta-knowledge accumulation across different tasks. There are no explicit mentions of biophysical metrics or ecological responses that would align with any Planetary Boundaries definitions. The abstract does not discuss climate change, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Therefore, based on the strict exclusion rules and the anti-overfiltering clause, this paper should be excluded from any Planetary Boundaries classification.",6.7398293018341064
6f01ecadd134,None,N/A,None,None,"The abstract describes a bioinformatic workflow discovery process leveraging social-aware knowledge graphs. It does not contain any explicit biophysical metrics, ecological responses to climate change, or direct environmental impacts that would align with the core definitions of Planetary Boundaries (PBs). The work is fundamentally focused on computational and information science methodologies without mentioning any terms related to climate change, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Applying the Exclusion Rules strictly, this paper does not meet the criteria for any of the PBs.",5.8836829662323
920f794e4330,None,N/A,None,None,"The abstract discusses the concept of 'Conditional Heavy Hitters' in the context of network monitoring, Markov chain modeling, and streaming algorithms. It does not contain any explicit references to biophysical metrics or ecological responses that would directly relate to Planetary Boundaries (PBs). The terms used are purely technical and related to data analysis and algorithm development without mentioning climate change, ocean acidification, stratospheric ozone depletion, biogeochemical flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Applying the Exclusion Rules strictly, this abstract does not meet the criteria for any of the PBs.",6.110901117324829
5aaab1fa33a3,PB9,High,PB1,None,"The abstract focuses on the modeling and comparison of aerosol speciation, size distribution, and surface concentrations of particulate matter (PM2.5, PM10) with inorganic species such as nitrate, sulfate, and ammonium. The study explicitly measures AOD and ASD using AERONET data and compares these to EMEP network measurements for PM2.5, PM10, and other pollutants. This research directly addresses the core definition of PB9 by focusing on particulate matter and aerosol optical depth, which are key components in atmospheric aerosol loading. The study does not explicitly discuss greenhouse gas emissions or climate change impacts beyond the context of aerosols affecting air quality and regional climate patterns (PB1). Therefore, while there is a clear connection to PB1 due to the impact on regional climate patterns from particulate matter, the primary focus aligns more closely with PB9.",9.180233478546143
366136a3d081,None,N/A,None,None,"The abstract discusses the feasibility of adopting an ant colony optimization algorithm to simulate trust relationships in cloud computing environments. It introduces a novel behavior trust model (ACO-BTM) that focuses on dynamic trust evaluation, time constraints, and interaction frequency. The study does not contain any explicit biophysical metrics or ecological responses related to environmental degradation or climate change. There are no terms associated with the UPV context for any of the Planetary Boundaries, nor do they mention any core definitions such as greenhouse gas emissions, ocean acidification, ozone depletion, nutrient flows, freshwater use, land-system changes, biodiversity loss, novel entities, or atmospheric aerosol loading. The focus is purely on social and technical aspects within cloud computing without direct environmental impacts.",6.663038730621338
8319c3cdd2d2,PB9,High,None,"PB1, PB6, PB7","The abstract discusses Lidar measurements of smoke layers and their optical properties, along with the estimation of smoke origination using dispersion models. The study focuses on aerosol pollution layers and their relationship to land cover types (broadleaf crops or grasses/cereals). While it mentions vegetation type and land cover, which could be related to PB6 (Land-System Change) or PB7 (Biosphere Integrity), the primary focus is on the atmospheric particles and their transport. The core biophysical metric here is particulate matter in smoke layers, which directly relates to aerosol loading and air quality issues. Therefore, this study primarily addresses PB9 due to its explicit measurement of aerosols and particulates. There are no clear indications that it measures or discusses climate change impacts (PB1), nutrient flows (PB4), freshwater use (PB5), or other planetary boundaries explicitly.",8.677684783935547
e727426383d4,PB9,High,None,PB1,"The abstract discusses the atmospheric circulation over mountainous regions and its impact on pollutant dispersion and deposition. It mentions specific pollutants such as particulate matter (PM10) and nitrogen dioxide, which are core terms for PB9 (Atmospheric Aerosol Loading). The study evaluates different meteorological models to estimate pollutant concentrations at high resolution, comparing model outputs with surface measurements of PM10 and NO2. While the abstract touches on atmospheric circulation and climate-related processes, it does not explicitly measure greenhouse gas emissions or warming impacts that would directly activate PB1 (Climate Change). However, the focus is clearly on particulate matter and aerosol loading, which aligns closely with PB9's core definition.",7.252668380737305
bb87293d7644,None,N/A,None,None,"The abstract discusses theoretical debates, conceptual innovations, and empirical findings on global climate change governance. It focuses heavily on the social science aspects of governance, including public-private interactions, bottom-up approaches, governance architectures, and normative questions related to justice and legitimacy. The text does not contain any explicit biophysical metrics or ecological responses that would directly relate to Planetary Boundaries (PBs). There are no terms indicative of direct environmental measurements or impacts such as greenhouse gas emissions, ocean acidification, ozone depletion, nutrient flows, freshwater use, land-system changes, biodiversity loss, novel entities, or atmospheric aerosols. The content is purely social science and governance-focused without any direct biophysical impact language.",6.574421405792236
3d6573117d0b,None,N/A,None,None,"The abstract discusses the need for a fundamental rethink in societal values and worldviews to address persistent global problems, emphasizing an ecumenical and ecological interpretation of people-environment interrelations. It mentions reconnecting individuals with natural ecosystems but lacks explicit biophysical metrics or direct environmental measurements. The text is primarily focused on social science, ethics, and philosophical perspectives rather than concrete scientific data related to the Planetary Boundaries framework. Applying the Exclusion Rule strictly, this abstract does not meet the criteria for any of the PBs as it does not contain specific terms or explicit references to biophysical impacts, environmental degradation, ecological responses to climate change, or novel entities.",6.189345836639404
788da8b73d1d,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the scale-up and evaluation of ionic liquid (IL) pretreatment for switchgrass to produce fermentable sugars suitable for renewable fuels. While this research is related to bioenergy production, it does not explicitly measure or discuss any direct biophysical impacts on climate change, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. The focus of the study is purely technical and methodological in nature, dealing with pretreatment processes for biomass conversion to biofuels without any direct environmental impact assessment or measurement.",7.13235330581665
73261bea95b6,None,N/A,None,None,"The abstract discusses genetic analysis related to sudden cardiac death, focusing on the identification of rare variants in titin and other genes. The study does not mention any biophysical metrics or environmental impacts that would relate directly to Planetary Boundaries (PBs). It is a purely biomedical research paper with no explicit connection to climate change, ocean acidification, stratospheric ozone depletion, nutrient flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Applying the Exclusion Rule strictly, this abstract should not be assigned any Planetary Boundaries as it does not measure biophysical impacts or environmental degradation.",6.06054425239563
